Price History: SP50,,,,,,,,,
,,,,,,,,,
Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low
10/26/18,"2,658.69",4805877793.72787,-46.88,-1.73,"5,263.74",12.35,"2,667.86","2,692.38","2,628.16"
10/25/18,"2,705.57",4586207210.43396,49.47,1.86,"5,356.54",14.33,"2,674.88","2,722.70","2,667.84"
10/24/18,"2,656.10",4559944936.67221,-84.59,-3.09,"5,258.61",12.24,"2,737.87","2,742.59","2,651.89"
10/23/18,"2,740.69",3906478915.10773,-15.19,-0.55,"5,426.08",15.82,"2,721.03","2,753.59","2,691.43"
10/22/18,"2,755.88",2802963714.8323,-11.90,-0.43,"5,455.88",16.45,"2,773.94","2,778.94","2,749.22"
10/19/18,"2,767.78",3364680977.10037,-1.00,-0.04,"5,479.30",16.95,"2,775.66","2,797.77","2,760.27"
10/18/18,"2,768.78",3131649199.08905,-40.42,-1.44,"5,481.13",16.99,"2,802.00","2,806.04","2,755.18"
10/17/18,"2,809.21",2747300139.49203,-0.71,-0.03,"5,560.62",18.69,"2,811.67","2,816.94","2,781.81"
10/16/18,"2,809.92",2927995625.32043,59.13,2.15,"5,561.80",18.71,"2,767.05","2,813.46","2,766.91"
10/15/18,"2,750.79",2764080137.18033,-16.34,-0.59,"5,444.61",16.21,"2,763.83","2,775.99","2,749.03"
10/12/18,"2,767.13",3641886903.33748,38.76,1.42,"5,476.83",16.90,"2,770.54","2,775.77","2,729.44"
10/11/18,"2,728.37",4534016709.84459,-57.31,-2.06,"5,399.54",15.25,"2,776.87","2,795.14","2,710.51"
10/10/18,"2,785.68",4285764720.2568,-94.66,-3.29,"5,512.94",17.67,"2,873.90","2,874.02","2,784.86"
10/09/18,"2,880.34",2715422475.18921,-4.09,-0.14,"5,700.23",21.67,"2,882.51","2,894.83","2,874.27"
10/08/18,"2,884.43",2803891769.80591,-1.13,-0.04,"5,706.66",21.80,"2,877.53","2,889.45","2,862.08"
10/05/18,"2,885.57",2926920405.78841,-16.05,-0.55,"5,708.90",21.85,"2,902.54","2,909.64","2,869.29"
10/04/18,"2,901.61",2888892565.47928,-23.90,-0.82,"5,740.56",22.53,"2,919.35","2,919.78","2,883.92"
10/03/18,"2,925.51",2713474190.78827,2.08,0.07,"5,786.48",23.51,"2,931.69","2,939.86","2,921.36"
10/02/18,"2,923.43",2750026184.57794,-1.16,-0.04,"5,782.37",23.42,"2,923.80","2,931.42","2,919.37"
10/01/18,"2,924.59",2976738481.80388,10.61,0.36,"5,784.45",23.46,"2,926.29","2,937.06","2,917.91"
09/28/18,"2,913.98",3548618694.10706,-0.02,0.00,"5,763.42",23.02,"2,910.03","2,920.53","2,907.50"
09/27/18,"2,914.00",2306955816.41006,8.03,0.28,"5,763.22",23.01,"2,911.65","2,927.22","2,909.27"
09/26/18,"2,905.97",2545302030.52521,-9.60,-0.33,"5,746.27",22.65,"2,916.98","2,931.15","2,903.28"
09/25/18,"2,915.56",2471611376.4534,-3.81,-0.13,"5,765.25",23.05,"2,921.75","2,923.95","2,913.70"
09/24/18,"2,919.37",2534621600.63934,-10.29,-0.35,"5,772.36",23.21,"2,921.83","2,923.79","2,912.63"
09/21/18,"2,929.67",4906820965.93857,-1.08,-0.04,"5,792.72",23.64,"2,936.76","2,940.91","2,927.11"
09/20/18,"2,930.75",2745541987.957,22.80,0.78,"5,794.72",23.68,"2,919.73","2,934.80","2,919.73"
09/19/18,"2,907.95",2485994234.36165,3.63,0.13,"5,749.39",22.72,"2,906.60","2,912.36","2,903.82"
09/18/18,"2,904.31",2677820648.14949,15.51,0.54,"5,742.18",22.56,"2,890.74","2,911.17","2,890.43"
09/17/18,"2,888.80",2403024661.57722,-16.17,-0.56,"5,711.29",21.90,"2,903.83","2,904.65","2,886.16"
09/14/18,"2,904.98",2540140313.61771,0.79,0.03,"5,743.19",22.58,"2,906.38","2,908.30","2,895.77"
09/13/18,"2,904.18",2749560936.79619,15.27,0.53,"5,740.75",22.53,"2,896.85","2,906.76","2,896.39"
09/12/18,"2,888.92",2855189178.13969,1.02,0.04,"5,709.08",21.86,"2,888.29","2,894.65","2,879.20"
09/11/18,"2,887.89",2450565259.50241,10.77,0.37,"5,706.99",21.81,"2,871.57","2,892.52","2,866.78"
09/10/18,"2,877.13",2424915550.17852,5.44,0.19,"5,685.34",21.35,"2,881.39","2,886.93","2,875.94"
09/07/18,"2,871.68",2781646772.98927,-6.37,-0.22,"5,674.58",21.12,"2,868.26","2,883.81","2,864.12"
09/06/18,"2,878.05",2719924035.0666,-10.55,-0.37,"5,686.70",21.38,"2,888.64","2,892.05","2,867.29"
09/05/18,"2,888.60",3007711972.63336,-8.12,-0.28,"5,705.86",21.79,"2,891.59","2,894.21","2,876.92"
09/04/18,"2,896.72",2664219311.98501,-4.79,-0.17,"5,721.86",22.13,"2,896.96","2,900.18","2,885.13"
08/31/18,"2,901.52",2396888658.85353,0.39,0.01,"5,730.80",22.32,"2,898.37","2,906.32","2,891.73"
08/30/18,"2,901.13",2417975367.22565,-12.91,-0.44,"5,729.45",22.29,"2,908.94","2,912.46","2,895.22"
08/29/18,"2,914.04",2433466687.02698,16.52,0.57,"5,754.00",22.81,"2,900.62","2,916.50","2,898.40"
08/28/18,"2,897.52",2424496261.09886,0.79,0.03,"5,720.89",22.11,"2,901.45","2,903.77","2,893.50"
08/27/18,"2,896.74",2744394298.09951,22.05,0.77,"5,719.30",22.07,"2,884.69","2,898.25","2,884.69"
08/24/18,"2,874.69",2291980573.80867,17.71,0.62,"5,675.12",21.13,"2,862.35","2,876.16","2,862.35"
08/23/18,"2,856.98",2509372222.92805,-4.84,-0.17,"5,640.10",20.38,"2,860.29","2,868.78","2,854.03"
08/22/18,"2,861.82",2475185105.60417,-1.13,-0.04,"5,649.31",20.58,"2,860.99","2,867.54","2,856.05"
08/21/18,"2,862.96",2804546606.18591,5.90,0.21,"5,651.39",20.62,"2,861.51","2,873.23","2,861.32"
08/20/18,"2,857.05",2888153526.03912,6.92,0.24,"5,639.53",20.37,"2,853.93","2,859.76","2,850.62"
08/17/18,"2,850.13",3458349223.57558,9.44,0.33,"5,625.66",20.08,"2,838.32","2,855.63","2,833.73"
08/16/18,"2,840.69",3092376888.92174,22.31,0.79,"5,606.56",19.67,"2,831.44","2,850.49","2,831.44"
08/15/18,"2,818.37",3102004203.41682,-21.58,-0.76,"5,560.85",18.69,"2,827.95","2,827.95","2,802.49"
08/14/18,"2,839.96",2378511988.33466,18.03,0.64,"5,602.41",19.58,"2,827.88","2,843.11","2,826.58"
08/13/18,"2,821.93",2429472839.98489,-11.36,-0.40,"5,566.36",18.81,"2,835.46","2,843.40","2,819.88"
08/10/18,"2,833.28",2360067492.95807,-20.30,-0.71,"5,588.66",19.29,"2,839.64","2,842.20","2,825.81"
08/09/18,"2,853.58",2196982265.4991,-4.12,-0.14,"5,627.00",20.10,"2,857.19","2,862.48","2,851.98"
08/08/18,"2,857.70",2313392499.82452,-0.75,-0.03,"5,633.67",20.25,"2,856.79","2,862.44","2,853.09"
08/07/18,"2,858.45",2555459435.45151,8.05,0.28,"5,634.98",20.27,"2,855.92","2,863.43","2,855.92"
08/06/18,"2,850.40",2178174154.5372,10.04,0.35,"5,619.05",19.93,"2,840.29","2,853.29","2,835.98"
08/03/18,"2,840.35",2366532397.62115,13.14,0.46,"5,598.71",19.50,"2,829.62","2,840.38","2,827.37"
08/02/18,"2,827.22",2945771448.2708,13.85,0.49,"5,572.08",18.93,"2,800.48","2,829.91","2,796.34"
08/01/18,"2,813.36",2878648385.09941,-2.92,-0.10,"5,544.19",18.34,"2,821.17","2,825.83","2,805.85"
07/31/18,"2,816.29",3148917250.45395,13.69,0.49,"5,549.96",18.46,"2,809.73","2,824.46","2,808.06"
07/30/18,"2,802.60",2814023153.96118,-16.22,-0.58,"5,522.81",17.88,"2,819.00","2,821.74","2,798.11"
07/27/18,"2,818.82",2965566112.2551,-18.62,-0.66,"5,554.31",18.55,"2,842.35","2,843.17","2,808.34"
07/26/18,"2,837.44",3203625509.14764,-8.63,-0.30,"5,590.99",19.34,"2,835.49","2,845.57","2,835.26"
07/25/18,"2,846.07",2894111334.29337,25.66,0.91,"5,607.99",19.70,"2,817.73","2,848.03","2,817.73"
07/24/18,"2,820.40",2865240342.49115,13.42,0.48,"5,557.37",18.62,"2,820.68","2,829.99","2,811.12"
07/23/18,"2,806.98",2421311603.84369,5.15,0.18,"5,530.66",18.05,"2,799.17","2,808.61","2,795.14"
07/20/18,"2,801.83",2346358645.87402,-2.67,-0.10,"5,520.50",17.83,"2,804.55","2,809.70","2,800.01"
07/19/18,"2,804.49",2497363163.60664,-11.13,-0.40,"5,525.51",17.94,"2,809.37","2,812.05","2,799.77"
07/18/18,"2,815.62",2383132214.18571,6.07,0.22,"5,546.86",18.39,"2,811.35","2,816.76","2,805.89"
07/17/18,"2,809.55",2442685281.04782,11.12,0.40,"5,534.91",18.14,"2,789.34","2,814.19","2,789.24"
07/16/18,"2,798.43",2212729986.63998,-2.88,-0.10,"5,512.92",17.67,"2,801.43","2,803.71","2,793.39"
07/13/18,"2,801.31",2155381251.23405,3.02,0.11,"5,518.33",17.78,"2,796.93","2,804.53","2,791.69"
07/12/18,"2,798.29",2324691819.36072,24.27,0.87,"5,512.36",17.66,"2,783.14","2,799.22","2,781.53"
07/11/18,"2,774.02",2342083331.254,-19.82,-0.71,"5,464.01",16.62,"2,779.82","2,785.91","2,770.77"
07/10/18,"2,793.84",2320076842.23938,9.67,0.35,"5,503.05",17.46,"2,788.56","2,795.58","2,786.24"
07/09/18,"2,784.17",2256102528.51868,24.35,0.88,"5,483.89",17.05,"2,768.51","2,784.65","2,768.51"
07/06/18,"2,759.82",2081566416.11481,23.21,0.85,"5,434.36",15.99,"2,737.68","2,764.41","2,733.52"
07/05/18,"2,736.61",2386463445.91617,23.39,0.86,"5,388.28",15.01,"2,724.19","2,737.83","2,716.02"
07/03/18,"2,713.22",1630743589.48517,-13.49,-0.49,"5,340.93",14.00,"2,733.27","2,736.58","2,711.16"
07/02/18,"2,726.71",2506323184.68189,8.34,0.31,"5,367.49",14.56,"2,704.95","2,727.26","2,698.95"
06/29/18,"2,718.37",3080825562.4752,2.06,0.08,"5,350.83",14.21,"2,727.13","2,743.26","2,718.03"
06/28/18,"2,716.31",2752437466.00533,16.68,0.62,"5,346.44",14.12,"2,698.69","2,724.34","2,691.99"
06/27/18,"2,699.63",2876779819.07845,-23.43,-0.86,"5,312.89",13.40,"2,728.45","2,746.09","2,699.38"
06/26/18,"2,723.06",2819629573.65035,5.98,0.22,"5,359.01",14.38,"2,722.12","2,732.91","2,715.60"
06/25/18,"2,717.07",3410174104.98619,-37.80,-1.37,"5,347.23",14.13,"2,742.94","2,742.94","2,698.67"
06/22/18,"2,754.88",3551124144.02008,5.12,0.19,"5,421.63",15.72,"2,760.79","2,764.17","2,752.68"
06/21/18,"2,749.76",2721712499.1722,-17.56,-0.63,"5,411.40",15.50,"2,769.28","2,769.28","2,744.39"
06/20/18,"2,767.32",2670952417.42325,4.72,0.17,"5,445.43",16.23,"2,769.73","2,774.86","2,763.91"
06/19/18,"2,762.59",3175606630.34821,-11.15,-0.40,"5,436.13",16.03,"2,752.01","2,765.05","2,743.19"
06/18/18,"2,773.75",2644987592.56363,-5.92,-0.21,"5,457.83",16.49,"2,765.79","2,774.99","2,757.12"
06/15/18,"2,779.66",4207972883.70894,-2.83,-0.10,"5,469.37",16.74,"2,777.78","2,782.81","2,761.73"
06/14/18,"2,782.49",2880000124.65858,6.86,0.25,"5,474.37",16.85,"2,783.21","2,789.06","2,776.52"
06/13/18,"2,775.63",2886043940.07111,-11.23,-0.40,"5,459.21",16.52,"2,787.94","2,791.47","2,774.65"
06/12/18,"2,786.85",2665615660.15625,4.85,0.17,"5,481.07",16.99,"2,785.60","2,789.80","2,778.78"
06/11/18,"2,782.00",2399310392.23862,2.98,0.11,"5,471.29",16.78,"2,780.18","2,790.21","2,780.17"
06/08/18,"2,779.03",2417921538.56277,8.66,0.31,"5,465.42",16.66,"2,765.84","2,779.39","2,763.59"
06/07/18,"2,770.37",2771203497.59674,-1.97,-0.07,"5,448.18",16.29,"2,774.84","2,779.90","2,760.16"
06/06/18,"2,772.35",2849420831.30646,23.55,0.86,"5,451.09",16.35,"2,753.25","2,772.39","2,748.46"
06/05/18,"2,748.80",2565215426.78451,1.92,0.07,"5,404.62",15.36,"2,748.46","2,752.61","2,739.51"
06/04/18,"2,746.87",2764982942.78336,12.25,0.45,"5,400.50",15.27,"2,741.67","2,749.16","2,740.54"
06/01/18,"2,734.62",2588778702.79884,29.34,1.08,"5,376.29",14.75,"2,718.70","2,736.93","2,718.70"
05/31/18,"2,705.27",3543242904.8996,-18.74,-0.69,"5,318.10",13.51,"2,720.98","2,722.50","2,700.68"
05/30/18,"2,724.01",2562873187.25967,34.15,1.27,"5,353.76",14.27,"2,702.43","2,729.34","2,702.43"
05/29/18,"2,689.86",2753510561.80573,-31.47,-1.16,"5,285.70",12.82,"2,705.11","2,710.67","2,676.81"
05/25/18,"2,721.33",2048087589.68924,-6.44,-0.24,"5,347.31",14.13,"2,723.60","2,727.36","2,714.99"
05/24/18,"2,727.76",2474559265.14816,-5.53,-0.20,"5,359.32",14.39,"2,730.94","2,731.97","2,707.38"
05/23/18,"2,733.29",2533994896.39282,8.85,0.32,"5,369.99",14.62,"2,713.98","2,733.33","2,709.54"
05/22/18,"2,724.44",2551999206.85958,-8.57,-0.31,"5,352.45",14.24,"2,738.34","2,742.24","2,721.88"
05/21/18,"2,733.01",2597369346.47751,20.04,0.74,"5,369.19",14.60,"2,725.95","2,739.19","2,725.70"
05/18/18,"2,712.97",2635286703.27759,-7.15,-0.26,"5,329.66",13.76,"2,717.35","2,719.50","2,709.18"
05/17/18,"2,720.13",2543878776.54076,-2.34,-0.09,"5,343.29",14.05,"2,719.71","2,731.96","2,711.36"
05/16/18,"2,722.46",2581548401.35574,11.02,0.41,"5,346.33",14.11,"2,712.62","2,727.76","2,712.17"
05/15/18,"2,711.45",3179813281.07071,-18.69,-0.68,"5,323.23",13.62,"2,718.59","2,718.59","2,701.91"
05/14/18,"2,730.13",2542882233.36601,2.42,0.09,"5,359.66",14.40,"2,733.37","2,742.10","2,725.47"
05/11/18,"2,727.72",3151210620.69702,4.65,0.17,"5,354.69",14.29,"2,722.70","2,732.86","2,717.45"
05/10/18,"2,723.07",3007293638.83591,25.28,0.94,"5,343.70",14.06,"2,705.02","2,726.11","2,704.54"
05/09/18,"2,697.79",2904298379.26865,25.87,0.97,"5,292.90",12.97,"2,678.12","2,701.27","2,674.14"
05/08/18,"2,671.92",2774239653.62167,-0.71,-0.03,"5,241.53",11.88,"2,670.26","2,676.34","2,655.20"
05/07/18,"2,672.63",2910942885.2272,9.21,0.35,"5,242.87",11.90,"2,669.36","2,683.35","2,664.70"
05/04/18,"2,663.42",2701022094.97356,33.69,1.28,"5,224.71",11.52,"2,621.45","2,670.93","2,615.32"
05/03/18,"2,629.73",3285851284.35515,-5.94,-0.23,"5,157.70",10.09,"2,628.08","2,637.14","2,594.62"
05/02/18,"2,635.67",2990732339.82277,-19.13,-0.72,"5,168.79",10.32,"2,654.24","2,660.87","2,631.70"
05/01/18,"2,654.80",2688246414.85214,6.75,0.25,"5,206.31",11.12,"2,643.64","2,655.27","2,625.41"
04/30/18,"2,648.05",2972564512.81166,-21.86,-0.82,"5,193.04",10.84,"2,675.05","2,682.92","2,648.04"
04/27/18,"2,669.91",3003150805.76706,2.96,0.11,"5,235.73",11.75,"2,675.47","2,677.35","2,659.01"
04/26/18,"2,666.94",3549288401.08298,27.55,1.04,"5,229.61",11.62,"2,651.65","2,676.48","2,647.16"
04/25/18,"2,639.40",3155551641.53481,4.84,0.18,"5,175.59",10.47,"2,634.92","2,645.30","2,612.67"
04/24/18,"2,634.56",3277657149.78027,-35.73,-1.34,"5,166.10",10.27,"2,680.80","2,683.55","2,617.32"
04/23/18,"2,670.29",2588721035.93444,0.15,0.01,"5,236.04",11.76,"2,675.40","2,682.86","2,657.99"
04/20/18,"2,670.14",2924838088.36555,-22.98,-0.85,"5,235.75",11.75,"2,692.56","2,693.94","2,660.61"
04/19/18,"2,693.13",2912769227.63443,-15.51,-0.57,"5,280.57",12.71,"2,701.16","2,702.84","2,681.90"
04/18/18,"2,708.64",2664752565.72914,2.25,0.08,"5,310.32",13.34,"2,710.11","2,717.49","2,703.63"
04/17/18,"2,706.39",2728814369.52782,28.55,1.07,"5,305.90",13.25,"2,692.74","2,713.34","2,692.05"
04/16/18,"2,677.84",2400441660.92109,21.54,0.81,"5,249.94",12.06,"2,670.10","2,686.49","2,665.16"
04/13/18,"2,656.30",2550759244.1864,-7.70,-0.29,"5,207.57",11.15,"2,676.90","2,680.26","2,645.05"
04/12/18,"2,663.99",2732719526.28135,21.80,0.83,"5,222.55",11.47,"2,653.83","2,674.72","2,653.83"
04/11/18,"2,642.19",2502149742.25235,-14.68,-0.55,"5,179.19",10.55,"2,643.89","2,661.43","2,639.25"
04/10/18,"2,656.87",3214690354.92325,43.71,1.67,"5,207.73",11.15,"2,638.41","2,665.45","2,635.78"
04/09/18,"2,613.16",2683844485.66818,8.69,0.33,"5,121.90",9.32,"2,617.18","2,653.55","2,610.79"
04/06/18,"2,604.47",3209847888.63373,-58.37,-2.19,"5,103.35",8.93,"2,645.82","2,656.88","2,586.27"
04/05/18,"2,662.84",3176209817.75665,18.15,0.69,"5,217.62",11.37,"2,657.36","2,672.08","2,649.58"
04/04/18,"2,644.69",3524636392.84325,30.24,1.16,"5,181.31",10.59,"2,584.04","2,649.86","2,573.61"
04/03/18,"2,614.45",3378662899.87373,32.56,1.26,"5,121.70",9.32,"2,592.17","2,619.14","2,575.49"
04/02/18,"2,581.88",3940865975.09003,-58.98,-2.23,"5,057.69",7.95,"2,633.45","2,638.30","2,553.80"
03/29/18,"2,640.87",3812019297.97745,35.87,1.38,"5,173.19",10.42,"2,614.41","2,659.07","2,609.72"
03/28/18,"2,605.00",4163230275.23613,-7.63,-0.29,"5,102.69",8.91,"2,611.30","2,632.65","2,593.06"
03/27/18,"2,612.62",4282962714.64539,-45.93,-1.73,"5,116.75",9.21,"2,667.57","2,674.78","2,596.12"
03/26/18,"2,658.55",3358247819.41223,70.29,2.72,"5,206.69",11.13,"2,619.35","2,661.36","2,601.81"
03/23/18,"2,588.26",3659287353.50226,-55.43,-2.10,"5,069.03",8.19,"2,646.71","2,657.67","2,585.89"
03/22/18,"2,643.69",3439203376.89018,-68.24,-2.52,"5,177.52",10.51,"2,691.36","2,695.68","2,641.59"
03/21/18,"2,711.93",2818799314.43024,-5.01,-0.18,"5,310.96",13.36,"2,714.99","2,739.14","2,709.79"
03/20/18,"2,716.94",2782805043.22433,4.02,0.15,"5,320.20",13.56,"2,715.05","2,724.22","2,710.05"
03/19/18,"2,712.92",3259302738.05237,-39.09,-1.42,"5,312.23",13.39,"2,741.38","2,741.38","2,694.59"
03/16/18,"2,752.01",3970775366.55045,4.68,0.17,"5,388.74",15.02,"2,750.57","2,761.85","2,749.97"
03/15/18,"2,747.33",2604924064.50653,-2.15,-0.08,"5,379.39",14.82,"2,754.27","2,763.03","2,741.47"
03/14/18,"2,749.48",2870197942.55447,-15.83,-0.57,"5,383.27",14.90,"2,774.06","2,777.11","2,744.38"
03/13/18,"2,765.31",3178015618.8755,-17.71,-0.64,"5,412.75",15.53,"2,792.31","2,801.90","2,758.68"
03/12/18,"2,783.02",3035847973.66333,-3.55,-0.13,"5,447.10",16.26,"2,790.54","2,796.98","2,779.26"
03/09/18,"2,786.57",2908523904.02412,47.60,1.74,"5,454.03",16.41,"2,752.91","2,786.57","2,751.54"
03/08/18,"2,738.97",2599295494.48012,12.17,0.45,"5,360.73",14.42,"2,732.75","2,740.45","2,722.65"
03/07/18,"2,726.80",2930720121.48666,-1.32,-0.05,"5,335.47",13.88,"2,710.18","2,730.60","2,701.74"
03/06/18,"2,728.12",2882618750.13733,7.18,0.26,"5,337.69",13.93,"2,730.18","2,732.08","2,711.26"
03/05/18,"2,720.94",3020134995.52727,29.69,1.10,"5,323.36",13.62,"2,681.06","2,728.09","2,675.75"
03/02/18,"2,691.25",3561561896.21735,13.58,0.51,"5,265.24",12.38,"2,658.89","2,696.25","2,647.32"
03/01/18,"2,677.67",4146853341.51649,-36.16,-1.33,"5,238.18",11.80,"2,715.22","2,730.89","2,659.65"
02/28/18,"2,713.83",3309429047.24503,-30.45,-1.11,"5,308.09",13.30,"2,753.78","2,761.52","2,713.54"
02/27/18,"2,744.28",3030050162.65869,-35.32,-1.27,"5,367.09",14.56,"2,780.45","2,789.15","2,744.22"
02/26/18,"2,779.60",2759910481.11343,32.30,1.18,"5,435.38",16.01,"2,757.37","2,780.64","2,753.78"
02/23/18,"2,747.30",2484611501.86157,43.34,1.60,"5,371.56",14.65,"2,715.80","2,747.76","2,713.74"
02/22/18,"2,703.96",2803610890.48767,2.63,0.10,"5,286.50",12.84,"2,710.42","2,731.26","2,697.77"
02/21/18,"2,701.33",3441801454.06723,-14.93,-0.55,"5,280.91",12.72,"2,720.53","2,747.75","2,701.29"
02/20/18,"2,716.26",3243384339.48517,-15.96,-0.58,"5,309.99",13.34,"2,726.01","2,737.60","2,706.76"
02/16/18,"2,732.22",3185229827.70538,1.02,0.04,"5,340.82",14.00,"2,727.14","2,754.42","2,725.11"
02/15/18,"2,731.20",3274041228.15704,32.57,1.21,"5,338.35",13.94,"2,713.46","2,731.51","2,689.82"
02/14/18,"2,698.63",3546030197.01767,35.69,1.34,"5,273.43",12.56,"2,651.21","2,702.10","2,648.87"
02/13/18,"2,662.94",2902628163.88702,6.95,0.26,"5,202.22",11.04,"2,646.27","2,668.84","2,637.08"
02/12/18,"2,656.00",4066696054.66461,36.45,1.39,"5,188.37",10.74,"2,636.75","2,672.61","2,622.45"
02/09/18,"2,619.55",5985170459.20563,38.55,1.49,"5,116.99",9.22,"2,601.78","2,638.67","2,532.69"
02/08/18,"2,581.00",4791584070.98389,-100.66,-3.75,"5,040.06",7.58,"2,685.01","2,685.27","2,580.56"
02/07/18,"2,681.66",4098602021.94594,-13.48,-0.50,"5,235.84",11.75,"2,690.95","2,727.67","2,681.33"
02/06/18,"2,695.14",5596101274.21951,46.21,1.74,"5,262.02",12.31,"2,614.78","2,701.04","2,593.07"
02/05/18,"2,648.94",5143699176.80359,-113.19,-4.10,"5,171.26",10.38,"2,741.06","2,763.39","2,638.17"
02/02/18,"2,762.13",3976435305.15289,-59.85,-2.12,"5,392.21",15.09,"2,808.92","2,808.92","2,759.97"
02/01/18,"2,821.98",3373572332.05795,-1.83,-0.06,"5,508.70",17.58,"2,816.45","2,835.96","2,812.70"
01/31/18,"2,823.81",3473027197.07489,1.38,0.05,"5,511.21",17.63,"2,832.41","2,839.26","2,813.04"
01/30/18,"2,822.43",3246864994.03763,-31.09,-1.09,"5,508.36",17.57,"2,832.74","2,837.75","2,818.27"
01/29/18,"2,853.53",2889761063.18091,-19.34,-0.67,"5,568.67",18.86,"2,867.23","2,870.62","2,851.48"
01/26/18,"2,872.87",2931048316.37239,33.61,1.18,"5,606.08",19.66,"2,847.48","2,872.87","2,846.18"
01/25/18,"2,839.25",2855158370.76187,1.71,0.06,"5,540.38",18.26,"2,846.24","2,848.56","2,830.94"
